date,province,amphoe,tambon,pm25_avg,temperature_avg
2026-04-08,เชียงราย,แม่สาย,เวียงพางคำ,18.47,37.47
2026-04-08,เชียงใหม่,หางดง,บ้านแหวน,56.38,27.43
2026-04-08,เชียงใหม่,หางดง,หนองควาย,92.25,27.07
2026-04-08,แม่ฮ่องสอน,ปาย,เวียงใต้,52.76,39.96
2026-04-08,แม่ฮ่องสอน,เมือง,สุเทพ,15.16,27.58
2026-04-09,ลำพูน,ป่าซาง,มะกอก,62.22,30.82
2026-04-09,ลำพูน,ลี้,ศรีวิชัย,106.07,35.44
2026-04-09,ลำพูน,เมือง,ช้างเผือก,32.35,35.98
2026-04-09,เชียงราย,พาน,ทรายขาว,26.64,34.54
2026-04-09,เชียงราย,เมือง,ศรีภูมิ,103.85,30.99
2026-04-09,เชียงราย,แม่สาย,เวียงพางคำ,52.08,27.84
2026-04-09,เชียงราย,แม่สาย,โป่งผา,93.12,25.52
2026-04-09,เชียงใหม่,สารภี,ยางเนิ้ง,57.01,37.48
2026-04-09,เชียงใหม่,หางดง,บ้านแหวน,35.03,30.2
2026-04-09,เชียงใหม่,เมือง,ช้างเผือก,28.04,32.08
2026-04-09,แม่ฮ่องสอน,ปาย,เวียงใต้,59.18,39.79
2026-04-09,แม่ฮ่องสอน,เมือง,ศรีภูมิ,43.46,36.47
2026-05-01,ลำพูน,ลี้,ลี้,57.14,30.1
2026-05-01,ลำพูน,เมือง,ช้างเผือก,106.87,34.54
2026-05-01,เชียงราย,พาน,ทรายขาว,58.01,38.34
2026-05-01,เชียงราย,พาน,ม่วงคำ,75.94,33.89
2026-05-01,เชียงราย,เมือง,ศรีภูมิ,81.03,27.12
2026-05-01,เชียงราย,แม่สาย,เวียงพางคำ,87.39,38.72
2026-05-01,เชียงใหม่,หางดง,หนองควาย,48.82,31.74
2026-05-01,แม่ฮ่องสอน,ปาย,แม่ฮี้,83.04,36.63
2026-05-10,ลำพูน,ป่าซาง,น้ำดิบ,61.97,36.47
2026-05-10,ลำพูน,ป่าซาง,มะกอก,12.97,25.41
2026-05-10,ลำพูน,ลี้,ลี้,119.54,25.35
2026-05-10,เชียงราย,พาน,ม่วงคำ,113.87,31.05
2026-05-10,เชียงราย,เมือง,ช้างเผือก,37.58,27.02
2026-05-10,เชียงราย,แม่สาย,เวียงพางคำ,91.47,27.48
2026-05-10,เชียงราย,แม่สาย,โป่งผา,58.55,27.95
2026-05-10,เชียงใหม่,สารภี,หนองผึ้ง,12.3,25.03
2026-05-10,แม่ฮ่องสอน,เมือง,ช้างเผือก,92.98,32.74
2026-05-11,ลำพูน,ป่าซาง,น้ำดิบ,10.07,30.86
2026-05-11,เชียงราย,พาน,ม่วงคำ,82.47,31.39
2026-05-11,เชียงใหม่,สารภี,หนองผึ้ง,43.15,32.99
2026-05-11,เชียงใหม่,หางดง,หนองควาย,51.1,25.24
2026-05-11,เชียงใหม่,เมือง,ช้างเผือก,111.5,29.92
2026-05-11,เชียงใหม่,แม่ริม,ริมใต้,93.93,34.44
2026-05-11,แม่ฮ่องสอน,ปาย,แม่ฮี้,29.26,31.79
2026-05-12,ลำพูน,ลี้,ลี้,59.68,32.2
2026-05-12,ลำพูน,เมือง,ช้างเผือก,43.39,28.42
2026-05-12,ลำพูน,เมือง,ศรีภูมิ,23.91,32.33
2026-05-12,เชียงราย,พาน,ม่วงคำ,51.64,26.17
2026-05-12,เชียงราย,แม่สาย,โป่งผา,28.45,28.83
2026-05-12,เชียงใหม่,สารภี,ยางเนิ้ง,62.13,38.67
2026-05-12,เชียงใหม่,เมือง,สุเทพ,52.24,30.56
2026-05-12,เชียงใหม่,แม่ริม,ริมใต้,58.96,29.07
2026-05-12,แม่ฮ่องสอน,ปาย,แม่ฮี้,45.25,32.02
2026-05-13,ลำพูน,เมือง,สุเทพ,79.56,37.9
2026-05-13,เชียงราย,เมือง,ช้างเผือก,92.73,27.14
2026-05-13,เชียงราย,แม่สาย,เวียงพางคำ,95.0,30.52
2026-05-13,เชียงใหม่,หางดง,บ้านแหวน,59.5,31.82
2026-05-13,เชียงใหม่,แม่ริม,ดอนแก้ว,75.32,36.56
2026-05-13,แม่ฮ่องสอน,ปาย,เวียงใต้,34.72,31.82
2026-05-13,แม่ฮ่องสอน,เมือง,ช้างเผือก,70.45,34.23
2026-05-13,แม่ฮ่องสอน,เมือง,ศรีภูมิ,44.59,35.68
2026-05-14,เชียงราย,แม่สาย,เวียงพางคำ,89.23,33.6
2026-05-14,เชียงใหม่,สารภี,ยางเนิ้ง,26.73,28.52
2026-05-14,แม่ฮ่องสอน,ปาย,เวียงใต้,97.67,31.54
2026-05-14,แม่ฮ่องสอน,ปาย,แม่ฮี้,30.48,35.75
2026-05-14,แม่ฮ่องสอน,เมือง,ช้างเผือก,77.09,36.54
2026-05-15,ลำพูน,ลี้,ศรีวิชัย,51.01,39.66
2026-05-15,ลำพูน,เมือง,ศรีภูมิ,18.79,29.43
2026-05-15,เชียงราย,พาน,ทรายขาว,108.62,30.84
2026-05-15,เชียงราย,เมือง,ศรีภูมิ,46.89,37.7
2026-05-15,เชียงราย,เมือง,สุเทพ,59.32,34.99
2026-05-15,เชียงราย,แม่สาย,เวียงพางคำ,49.63,38.36
2026-05-15,เชียงใหม่,สารภี,หนองผึ้ง,117.97,29.71
2026-05-15,เชียงใหม่,หางดง,บ้านแหวน,81.82,32.73
2026-05-15,แม่ฮ่องสอน,ปาย,แม่ฮี้,88.47,26.82
2026-05-15,แม่ฮ่องสอน,เมือง,ศรีภูมิ,45.63,29.03
2026-05-16,ลำพูน,ป่าซาง,มะกอก,86.64,32.0
2026-05-16,ลำพูน,ลี้,ลี้,20.91,27.08
2026-05-16,ลำพูน,ลี้,ศรีวิชัย,77.46,34.11
2026-05-16,ลำพูน,เมือง,ศรีภูมิ,75.41,25.9
2026-05-16,เชียงใหม่,เมือง,ช้างเผือก,37.79,34.87
2026-05-16,เชียงใหม่,แม่ริม,ดอนแก้ว,115.72,32.48
2026-05-16,แม่ฮ่องสอน,ปาย,เวียงใต้,109.54,32.08
2026-05-17,ลำพูน,ป่าซาง,น้ำดิบ,91.11,36.66
2026-05-17,ลำพูน,เมือง,ศรีภูมิ,29.9,26.48
2026-05-17,เชียงราย,พาน,ม่วงคำ,118.14,28.09
2026-05-17,เชียงใหม่,หางดง,บ้านแหวน,14.87,36.32
2026-05-17,เชียงใหม่,เมือง,ช้างเผือก,21.82,37.36
2026-05-17,เชียงใหม่,เมือง,สุเทพ,95.99,28.74
2026-05-17,แม่ฮ่องสอน,ปาย,แม่ฮี้,73.72,36.65
2026-05-17,แม่ฮ่องสอน,เมือง,ช้างเผือก,79.03,33.98
2026-05-17,แม่ฮ่องสอน,เมือง,สุเทพ,80.4,30.26
2026-05-18,ลำพูน,ป่าซาง,น้ำดิบ,48.51,33.52
2026-05-18,ลำพูน,เมือง,ช้างเผือก,61.82,26.41
2026-05-18,เชียงราย,พาน,ทรายขาว,97.48,32.18
2026-05-18,เชียงราย,เมือง,ศรีภูมิ,11.36,28.1
2026-05-18,เชียงราย,แม่สาย,โป่งผา,50.27,29.46
2026-05-18,เชียงใหม่,สารภี,หนองผึ้ง,43.78,36.15
2026-05-18,เชียงใหม่,หางดง,บ้านแหวน,102.89,38.29
2026-05-18,เชียงใหม่,เมือง,สุเทพ,86.63,26.34
2026-05-18,เชียงใหม่,แม่ริม,ดอนแก้ว,84.66,27.18
2026-05-18,แม่ฮ่องสอน,ปาย,เวียงใต้,74.6,32.15
2026-05-18,แม่ฮ่องสอน,เมือง,ศรีภูมิ,82.83,39.24
2026-05-02,ลำพูน,ลี้,ลี้,56.68,31.24
2026-05-02,ลำพูน,ลี้,ศรีวิชัย,48.72,29.18
2026-05-02,ลำพูน,เมือง,ศรีภูมิ,110.7,37.4
2026-05-02,เชียงราย,พาน,ม่วงคำ,69.47,32.47
2026-05-02,เชียงใหม่,สารภี,หนองผึ้ง,78.24,31.4
2026-05-02,เชียงใหม่,หางดง,หนองควาย,57.9,39.95
2026-05-02,แม่ฮ่องสอน,ปาย,เวียงใต้,91.98,30.72
2026-05-03,ลำพูน,ป่าซาง,มะกอก,70.77,26.8
2026-05-03,เชียงราย,เมือง,ศรีภูมิ,23.11,35.81
2026-05-03,เชียงราย,เมือง,สุเทพ,44.05,27.78
2026-05-03,เชียงราย,แม่สาย,เวียงพางคำ,41.85,36.69
2026-05-03,เชียงราย,แม่สาย,โป่งผา,98.5,28.05
2026-05-03,เชียงใหม่,แม่ริม,ดอนแก้ว,72.1,25.51
2026-05-03,แม่ฮ่องสอน,ปาย,เวียงใต้,16.69,30.81
2026-05-03,แม่ฮ่องสอน,เมือง,ศรีภูมิ,99.55,32.41
2026-05-04,ลำพูน,ป่าซาง,มะกอก,72.18,38.61
2026-05-04,ลำพูน,ลี้,ศรีวิชัย,55.55,31.47
2026-05-04,ลำพูน,เมือง,ช้างเผือก,26.57,38.06
2026-05-04,เชียงราย,พาน,ม่วงคำ,43.91,27.78
2026-05-04,เชียงราย,เมือง,ศรีภูมิ,60.75,32.55
2026-05-04,เชียงราย,แม่สาย,เวียงพางคำ,77.11,37.11
2026-05-04,เชียงใหม่,สารภี,หนองผึ้ง,102.63,36.7
2026-05-04,เชียงใหม่,แม่ริม,ดอนแก้ว,55.5,35.89
2026-05-04,แม่ฮ่องสอน,ปาย,เวียงใต้,68.68,36.96
2026-05-04,แม่ฮ่องสอน,ปาย,แม่ฮี้,62.34,30.82
2026-05-04,แม่ฮ่องสอน,เมือง,ช้างเผือก,36.85,39.89
2026-05-04,แม่ฮ่องสอน,เมือง,ศรีภูมิ,92.88,34.63
2026-05-05,ลำพูน,ป่าซาง,น้ำดิบ,36.3,32.29
2026-05-05,ลำพูน,ป่าซาง,มะกอก,81.4,35.58
2026-05-05,ลำพูน,ลี้,ศรีวิชัย,16.0,32.42
2026-05-05,เชียงราย,พาน,ทรายขาว,54.4,32.98
2026-05-05,เชียงราย,เมือง,ศรีภูมิ,86.42,26.18
2026-05-05,เชียงราย,แม่สาย,เวียงพางคำ,39.56,25.86
2026-05-05,เชียงใหม่,สารภี,หนองผึ้ง,18.69,30.82
2026-05-05,เชียงใหม่,หางดง,บ้านแหวน,85.32,39.54
2026-05-05,เชียงใหม่,เมือง,ช้างเผือก,96.13,27.07
2026-05-05,เชียงใหม่,แม่ริม,ริมใต้,18.14,29.96
2026-05-05,แม่ฮ่องสอน,ปาย,เวียงใต้,42.74,26.11
2026-05-05,แม่ฮ่องสอน,เมือง,ช้างเผือก,59.4,33.89
2026-05-05,แม่ฮ่องสอน,เมือง,สุเทพ,17.05,37.81
2026-05-06,ลำพูน,เมือง,ช้างเผือก,112.84,29.43
2026-05-06,เชียงราย,เมือง,สุเทพ,15.08,36.53
2026-05-06,เชียงใหม่,หางดง,บ้านแหวน,50.18,33.54
2026-05-06,แม่ฮ่องสอน,เมือง,ศรีภูมิ,118.66,27.04
2026-05-06,แม่ฮ่องสอน,เมือง,สุเทพ,62.73,31.77
2026-05-07,ลำพูน,ป่าซาง,น้ำดิบ,26.93,32.11
2026-05-07,ลำพูน,ลี้,ศรีวิชัย,114.56,35.97
2026-05-07,ลำพูน,เมือง,ช้างเผือก,46.52,29.15
2026-05-07,เชียงราย,เมือง,ช้างเผือก,111.42,25.87
2026-05-07,เชียงราย,เมือง,สุเทพ,90.1,31.31
2026-05-07,เชียงใหม่,สารภี,ยางเนิ้ง,68.02,36.92
2026-05-07,เชียงใหม่,สารภี,หนองผึ้ง,33.47,34.57
2026-05-07,เชียงใหม่,หางดง,บ้านแหวน,117.21,26.99
2026-05-07,เชียงใหม่,เมือง,ศรีภูมิ,71.09,28.49
2026-05-07,แม่ฮ่องสอน,เมือง,ศรีภูมิ,107.7,28.04
2026-05-08,ลำพูน,ป่าซาง,มะกอก,34.24,30.43
2026-05-08,ลำพูน,ลี้,ศรีวิชัย,52.94,29.98
2026-05-08,ลำพูน,เมือง,ศรีภูมิ,97.23,26.03
2026-05-08,เชียงราย,พาน,ม่วงคำ,110.55,28.86
2026-05-08,เชียงราย,แม่สาย,โป่งผา,21.77,34.38
2026-05-08,เชียงใหม่,หางดง,หนองควาย,88.69,28.74
2026-05-08,แม่ฮ่องสอน,ปาย,แม่ฮี้,57.22,37.11
2026-05-08,แม่ฮ่องสอน,เมือง,ช้างเผือก,21.57,31.76
2026-05-09,ลำพูน,ป่าซาง,มะกอก,10.12,28.39
2026-05-09,ลำพูน,ลี้,ลี้,46.22,36.51
2026-05-09,เชียงราย,พาน,ม่วงคำ,50.6,33.51
2026-05-09,เชียงราย,แม่สาย,โป่งผา,70.27,34.47
2026-05-09,เชียงใหม่,เมือง,สุเทพ,54.18,30.9
2026-05-09,เชียงใหม่,แม่ริม,ดอนแก้ว,91.72,26.42
2026-05-09,เชียงใหม่,แม่ริม,ริมใต้,75.78,31.86
2026-05-09,แม่ฮ่องสอน,ปาย,แม่ฮี้,38.2,36.32
2026-05-09,แม่ฮ่องสอน,เมือง,สุเทพ,70.31,35.91
