date,province,amphoe,tambon,local_name,pm25_avg,temperature_avg
2026-04-12 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,108.18,27.14
2026-04-12 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,106.17,31.41
2026-04-12 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,69.71,34.25
2026-04-12 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,64.91,35.11
2026-04-12 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,60.72,37.15
2026-04-12 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,62.7,38.13
2026-04-12 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,64.43,41.39
2026-04-12 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,68.64,41.6
2026-04-12 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,65.35,38.63
2026-04-12 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,69.45,31.2
2026-04-12 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,76.82,27.74
2026-04-12 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,95.97,25.28
2026-04-12 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,124.35,24.11
2026-04-12 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,115.03,22.64
2026-04-12 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,128.04,22.06
2026-04-13 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,143.09,21.58
2026-04-13 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,151.59,20.89
2026-04-13 02:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,206.16,20.34
2026-04-13 03:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,171.46,19.5
2026-04-13 04:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,175.86,19.66
2026-04-13 05:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,180.38,18.94
2026-04-13 06:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,202.41,18.56
2026-04-13 07:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,196.8,19.53
2026-04-13 08:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,216.21,22.44
2026-04-13 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,218.67,26.04
2026-04-13 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,236.4,30.31
2026-04-13 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,230.42,33.36
2026-04-13 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,201.09,35.09
2026-04-13 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,148.25,37.08
2026-04-13 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,124.96,39.26
2026-04-13 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,135.06,41.14
2026-04-13 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,146.46,39.62
2026-04-13 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,141.98,35.51
2026-04-13 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,153.28,32.44
2026-04-13 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,165.62,28.59
2026-04-13 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,183.7,27.05
2026-04-13 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,179.35,25.53
2026-04-13 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,185.09,24.21
2026-04-13 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,210.21,23.67
2026-04-14 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,217.02,22.23
2026-04-14 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,204.02,22.03
2026-04-14 02:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,213.88,20.8
2026-04-14 03:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,203.54,20.72
2026-04-14 04:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,201.44,20.51
2026-04-14 05:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,201.04,19.59
2026-04-14 06:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,203.93,19.25
2026-04-14 07:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,252.33,20.56
2026-04-14 08:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,221.72,24.14
2026-04-14 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,225.27,26.9
2026-04-14 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,225.15,30.98
2026-04-14 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,192.18,34.38
2026-04-14 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,135.9,37.12
2026-04-14 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,103.28,39.31
2026-04-14 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,102.02,39.36
2026-04-14 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,109.69,40.83
2026-04-14 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,107.44,41.05
2026-04-14 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,108.02,39.45
2026-04-14 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,112.67,31.79
2026-04-14 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,117.47,29.01
2026-04-14 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,124.7,27.62
2026-04-14 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,124.59,25.85
2026-04-14 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,126.59,24.69
2026-04-14 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,145.28,23.57
2026-04-15 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,157.94,23.46
2026-04-15 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,171.22,22.51
2026-04-15 02:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,163.31,21.57
2026-04-15 03:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,179.82,20.73
2026-04-15 04:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,180.21,20.94
2026-04-15 05:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,181.52,20.28
2026-04-15 06:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,181.06,19.72
2026-04-15 07:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,184.42,20.9
2026-04-15 08:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,199.07,23.83
2026-04-15 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,199.64,27.46
2026-04-15 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,184.26,31.89
2026-04-15 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,145.12,36.19
2026-04-15 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,121.76,38.89
2026-04-15 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,106.01,39.24
2026-04-15 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,94.95,39.5
2026-04-15 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,93.58,40.94
2026-04-15 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,93.3,40.24
2026-04-15 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,87.57,38.04
2026-04-15 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,82.74,32.71
2026-04-15 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,90.92,29.46
2026-04-15 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,104.28,27.02
2026-04-15 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,106.58,25.31
2026-04-15 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,108.14,24.25
2026-04-15 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,122.27,23.3
2026-04-16 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,127.94,23.02
2026-04-16 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,145.3,23.05
2026-04-16 02:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,124.28,21.93
2026-04-16 03:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,128.47,21.44
2026-04-16 04:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,146.29,20.8
2026-04-16 05:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,152.17,20.49
2026-04-16 06:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,158.24,20.25
2026-04-16 07:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,175.28,21.3
2026-04-16 08:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,189.93,24.58
2026-04-16 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,205.92,27.94
2026-04-16 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,203.51,32.08
2026-04-16 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,168.93,34.85
2026-04-16 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,115.97,37.67
2026-04-16 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,97.44,37.97
2026-04-16 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,89.25,41.22
2026-04-16 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,91.95,41.36
2026-04-16 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,99.62,41.08
2026-04-16 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,100.47,40.7
2026-04-16 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,103.86,32.94
2026-04-16 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,107.78,29.22
2026-04-16 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,131.28,27.87
2026-04-16 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,100.13,28.67
2026-04-16 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,86.34,26.13
2026-04-16 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,94.24,25.25
2026-04-17 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,89.38,23.93
2026-04-17 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,89.1,23.08
2026-04-17 02:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,94.47,21.99
2026-04-17 03:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,105.95,22.5
2026-04-17 04:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,115.55,22.12
2026-04-17 05:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,117.46,21.86
2026-04-17 06:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,124.07,20.65
2026-04-17 07:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,125.86,21.69
2026-04-17 08:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,123.07,24.79
2026-04-17 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,128.67,28.75
2026-04-17 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,126.17,31.42
2026-04-17 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,118.98,34.45
2026-04-17 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,95.65,38.22
2026-04-17 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,73.53,38.73
2026-04-17 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,79.22,39.62
2026-04-17 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,80.21,41.82
2026-04-17 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,78.88,41.52
2026-04-17 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,78.63,40.22
2026-04-17 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,81.42,33.26
2026-04-17 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,92.57,29.35
2026-04-17 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,114.11,28.13
2026-04-17 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,110.5,26.07
2026-04-17 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,112.51,25.24
2026-04-17 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,121.89,24.36
2026-04-18 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,119.4,24.24
2026-04-18 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,111.02,24.04
2026-04-18 02:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,119.05,23.94
2026-04-18 03:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,128.71,23.42
2026-04-18 04:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,134.22,23.73
2026-04-18 05:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,131.8,22.92
2026-04-18 06:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,148.13,22.24
2026-04-18 07:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,154.93,23.37
2026-04-18 08:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,153.31,24.28
2026-04-18 09:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,151.69,28.54
2026-04-18 10:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,175.6,31.76
2026-04-18 11:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,190.56,33.84
2026-04-18 12:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,162.48,37.56
2026-04-18 13:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,138.47,39.65
2026-04-18 14:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,161.89,41.01
2026-04-18 15:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,131.82,36.43
2026-04-18 16:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,126.11,39.44
2026-04-18 17:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,133.53,32.89
2026-04-18 18:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,74.76,26.19
2026-04-18 19:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,87.85,24.18
2026-04-18 20:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,91.64,24.49
2026-04-18 21:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,97.45,24.25
2026-04-18 22:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,90.79,22.37
2026-04-18 23:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,88.65,22.17
2026-04-19 00:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,93.48,22.17
2026-04-19 01:00:00,เชียงใหม่,ฝาง,เวียง,รพ.ฝาง,96.38,21.38
